,cycle_id,sampled_at,weight,sum_sample_g,sum_sample_kg,abw,abw_round,diff_d,diff_abw_round,diff_abw,adr_result_r,adr_result,id,pond_id,species_id,total_seed,started_at,finished_at,remark,created_at,updated_at,area,initial_age,limit_weight_per_area,target_cultivation_day,target_size,extracted_at,subscription_type,ordered_at,hatchery_id,total_seed_type,hatchery_name,pond_name,pond_length,pond_width,pond_depth,biomass_result,biomass_result_round
244,18610.0,2023-01-06,1.26,11111.111111111111,0.011111111111111112,13.76,14.0,0.0,0.0,0.0,0.0,0.0,18610,31448,1.0,212760,2022-10-17 00:00:00.000,2023-01-09 00:00:00.000,#SiklusFarm,2022-10-01 07:51:19.000,2023-06-05 00:03:13.000,1902.1,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-10-01 07:51:19.000,83.0,actual,CV Raja Benur,A7,50.36,37.77,1.2,2927577.6,2978640.0
245,18610.0,2023-01-06,68.97,202.98680585761926,0.00020298680585761927,13.76,14.0,0.0,0.0,0.0,0.0,0.0,18610,31448,1.0,212760,2022-10-17 00:00:00.000,2023-01-09 00:00:00.000,#SiklusFarm,2022-10-01 07:51:19.000,2023-06-05 00:03:13.000,1902.1,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-10-01 07:51:19.000,83.0,actual,CV Raja Benur,A7,50.36,37.77,1.2,2927577.6,2978640.0
246,18610.0,2023-01-06,8.59,1629.8020954598371,0.0016298020954598372,13.76,14.0,0.0,0.0,0.0,0.0,0.0,18610,31448,1.0,212760,2022-10-17 00:00:00.000,2023-01-09 00:00:00.000,#SiklusFarm,2022-10-01 07:51:19.000,2023-06-05 00:03:13.000,1902.1,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-10-01 07:51:19.000,83.0,actual,CV Raja Benur,A7,50.36,37.77,1.2,2927577.6,2978640.0
247,15775.0,2022-06-10,163.59,36.677058499908306,3.667705849990831e-05,5.96,6.0,0.0,0.0,0.0,0.0,0.0,15775,32200,1.0,70000,2022-04-24 00:00:00.000,2022-08-01 00:00:00.000,#SiklusTebar,2022-05-05 15:12:07.000,2022-08-25 06:12:21.000,600.0,0.0,1.25,115.0,55.0,2023-04-09 17:02:10.000,Free,2022-05-05 15:12:07.000,3.0,net,PT. Central Proteinaprima Tbk,A1,30.0,20.0,1.0,417200.0,420000.0
248,15775.0,2022-06-18,163.59,42.78990158322635,4.2789901583226356e-05,7.46,7.0,8.0,1.0,1.5,0.125,0.1875,15775,32200,1.0,70000,2022-04-24 00:00:00.000,2022-08-01 00:00:00.000,#SiklusTebar,2022-05-05 15:12:07.000,2022-08-25 06:12:21.000,600.0,0.0,1.25,115.0,55.0,2023-04-09 17:02:10.000,Free,2022-05-05 15:12:07.000,3.0,net,PT. Central Proteinaprima Tbk,A1,30.0,20.0,1.0,522200.0,490000.0
249,15775.0,2022-06-10,163.59,30.564215416590255,3.0564215416590254e-05,5.49,5.0,-8.0,-2.0,-1.9699999999999998,0.25,0.24624999999999997,15775,32200,1.0,70000,2022-04-24 00:00:00.000,2022-08-01 00:00:00.000,#SiklusTebar,2022-05-05 15:12:07.000,2022-08-25 06:12:21.000,600.0,0.0,1.25,115.0,55.0,2023-04-09 17:02:10.000,Free,2022-05-05 15:12:07.000,3.0,net,PT. Central Proteinaprima Tbk,A1,30.0,20.0,1.0,384300.0,350000.0
250,15775.0,2022-06-25,163.59,61.12843083318051,6.112843083318051e-05,9.72,10.0,15.0,5.0,4.23,0.3333333333333333,0.28200000000000003,15775,32200,1.0,70000,2022-04-24 00:00:00.000,2022-08-01 00:00:00.000,#SiklusTebar,2022-05-05 15:12:07.000,2022-08-25 06:12:21.000,600.0,0.0,1.25,115.0,55.0,2023-04-09 17:02:10.000,Free,2022-05-05 15:12:07.000,3.0,net,PT. Central Proteinaprima Tbk,A1,30.0,20.0,1.0,680400.0,700000.0
251,15775.0,2022-07-07,163.59,79.46696008313467,7.946696008313466e-05,13.0,13.0,12.0,3.0,3.2799999999999994,0.25,0.27333333333333326,15775,32200,1.0,70000,2022-04-24 00:00:00.000,2022-08-01 00:00:00.000,#SiklusTebar,2022-05-05 15:12:07.000,2022-08-25 06:12:21.000,600.0,0.0,1.25,115.0,55.0,2023-04-09 17:02:10.000,Free,2022-05-05 15:12:07.000,3.0,net,PT. Central Proteinaprima Tbk,A1,30.0,20.0,1.0,910000.0,910000.0
252,15775.0,2022-07-14,163.59,91.69264624977076,9.169264624977077e-05,14.96,15.0,7.0,2.0,1.9600000000000009,0.2857142857142857,0.28000000000000014,15775,32200,1.0,70000,2022-04-24 00:00:00.000,2022-08-01 00:00:00.000,#SiklusTebar,2022-05-05 15:12:07.000,2022-08-25 06:12:21.000,600.0,0.0,1.25,115.0,55.0,2023-04-09 17:02:10.000,Free,2022-05-05 15:12:07.000,3.0,net,PT. Central Proteinaprima Tbk,A1,30.0,20.0,1.0,1047200.0000000001,1050000.0
253,15775.0,2022-07-28,163.59,122.25686166636102,0.00012225686166636101,19.68,20.0,14.0,5.0,4.719999999999999,0.35714285714285715,0.3371428571428571,15775,32200,1.0,70000,2022-04-24 00:00:00.000,2022-08-01 00:00:00.000,#SiklusTebar,2022-05-05 15:12:07.000,2022-08-25 06:12:21.000,600.0,0.0,1.25,115.0,55.0,2023-04-09 17:02:10.000,Free,2022-05-05 15:12:07.000,3.0,net,PT. Central Proteinaprima Tbk,A1,30.0,20.0,1.0,1377600.0,1400000.0
254,15775.0,2022-06-10,180.0,33.333333333333336,3.3333333333333335e-05,5.96,6.0,-48.0,-14.0,-13.719999999999999,0.2916666666666667,0.28583333333333333,15775,32200,1.0,70000,2022-04-24 00:00:00.000,2022-08-01 00:00:00.000,#SiklusTebar,2022-05-05 15:12:07.000,2022-08-25 06:12:21.000,600.0,0.0,1.25,115.0,55.0,2023-04-09 17:02:10.000,Free,2022-05-05 15:12:07.000,3.0,net,PT. Central Proteinaprima Tbk,A1,30.0,20.0,1.0,417200.0,420000.0
255,15775.0,2022-06-18,180.0,38.88888888888889,3.888888888888889e-05,7.46,7.0,8.0,1.0,1.5,0.125,0.1875,15775,32200,1.0,70000,2022-04-24 00:00:00.000,2022-08-01 00:00:00.000,#SiklusTebar,2022-05-05 15:12:07.000,2022-08-25 06:12:21.000,600.0,0.0,1.25,115.0,55.0,2023-04-09 17:02:10.000,Free,2022-05-05 15:12:07.000,3.0,net,PT. Central Proteinaprima Tbk,A1,30.0,20.0,1.0,522200.0,490000.0
256,15775.0,2022-06-10,180.0,27.777777777777775,2.777777777777778e-05,5.49,5.0,-8.0,-2.0,-1.9699999999999998,0.25,0.24624999999999997,15775,32200,1.0,70000,2022-04-24 00:00:00.000,2022-08-01 00:00:00.000,#SiklusTebar,2022-05-05 15:12:07.000,2022-08-25 06:12:21.000,600.0,0.0,1.25,115.0,55.0,2023-04-09 17:02:10.000,Free,2022-05-05 15:12:07.000,3.0,net,PT. Central Proteinaprima Tbk,A1,30.0,20.0,1.0,384300.0,350000.0
257,15775.0,2022-06-25,180.0,55.55555555555555,5.555555555555556e-05,9.72,10.0,15.0,5.0,4.23,0.3333333333333333,0.28200000000000003,15775,32200,1.0,70000,2022-04-24 00:00:00.000,2022-08-01 00:00:00.000,#SiklusTebar,2022-05-05 15:12:07.000,2022-08-25 06:12:21.000,600.0,0.0,1.25,115.0,55.0,2023-04-09 17:02:10.000,Free,2022-05-05 15:12:07.000,3.0,net,PT. Central Proteinaprima Tbk,A1,30.0,20.0,1.0,680400.0,700000.0
258,15775.0,2022-07-07,180.0,72.22222222222221,7.222222222222222e-05,13.0,13.0,12.0,3.0,3.2799999999999994,0.25,0.27333333333333326,15775,32200,1.0,70000,2022-04-24 00:00:00.000,2022-08-01 00:00:00.000,#SiklusTebar,2022-05-05 15:12:07.000,2022-08-25 06:12:21.000,600.0,0.0,1.25,115.0,55.0,2023-04-09 17:02:10.000,Free,2022-05-05 15:12:07.000,3.0,net,PT. Central Proteinaprima Tbk,A1,30.0,20.0,1.0,910000.0,910000.0
259,15775.0,2022-07-14,180.0,83.33333333333333,8.333333333333333e-05,14.96,15.0,7.0,2.0,1.9600000000000009,0.2857142857142857,0.28000000000000014,15775,32200,1.0,70000,2022-04-24 00:00:00.000,2022-08-01 00:00:00.000,#SiklusTebar,2022-05-05 15:12:07.000,2022-08-25 06:12:21.000,600.0,0.0,1.25,115.0,55.0,2023-04-09 17:02:10.000,Free,2022-05-05 15:12:07.000,3.0,net,PT. Central Proteinaprima Tbk,A1,30.0,20.0,1.0,1047200.0000000001,1050000.0
260,15775.0,2022-07-28,180.0,111.1111111111111,0.00011111111111111112,19.68,20.0,14.0,5.0,4.719999999999999,0.35714285714285715,0.3371428571428571,15775,32200,1.0,70000,2022-04-24 00:00:00.000,2022-08-01 00:00:00.000,#SiklusTebar,2022-05-05 15:12:07.000,2022-08-25 06:12:21.000,600.0,0.0,1.25,115.0,55.0,2023-04-09 17:02:10.000,Free,2022-05-05 15:12:07.000,3.0,net,PT. Central Proteinaprima Tbk,A1,30.0,20.0,1.0,1377600.0,1400000.0
261,15775.0,2022-06-10,1200.0,5.0,5e-06,5.96,6.0,-48.0,-14.0,-13.719999999999999,0.2916666666666667,0.28583333333333333,15775,32200,1.0,70000,2022-04-24 00:00:00.000,2022-08-01 00:00:00.000,#SiklusTebar,2022-05-05 15:12:07.000,2022-08-25 06:12:21.000,600.0,0.0,1.25,115.0,55.0,2023-04-09 17:02:10.000,Free,2022-05-05 15:12:07.000,3.0,net,PT. Central Proteinaprima Tbk,A1,30.0,20.0,1.0,417200.0,420000.0
262,15775.0,2022-06-18,1200.0,5.833333333333334,5.833333333333333e-06,7.46,7.0,8.0,1.0,1.5,0.125,0.1875,15775,32200,1.0,70000,2022-04-24 00:00:00.000,2022-08-01 00:00:00.000,#SiklusTebar,2022-05-05 15:12:07.000,2022-08-25 06:12:21.000,600.0,0.0,1.25,115.0,55.0,2023-04-09 17:02:10.000,Free,2022-05-05 15:12:07.000,3.0,net,PT. Central Proteinaprima Tbk,A1,30.0,20.0,1.0,522200.0,490000.0
263,15775.0,2022-06-10,1200.0,4.166666666666667,4.166666666666667e-06,5.49,5.0,-8.0,-2.0,-1.9699999999999998,0.25,0.24624999999999997,15775,32200,1.0,70000,2022-04-24 00:00:00.000,2022-08-01 00:00:00.000,#SiklusTebar,2022-05-05 15:12:07.000,2022-08-25 06:12:21.000,600.0,0.0,1.25,115.0,55.0,2023-04-09 17:02:10.000,Free,2022-05-05 15:12:07.000,3.0,net,PT. Central Proteinaprima Tbk,A1,30.0,20.0,1.0,384300.0,350000.0
264,15775.0,2022-06-25,1200.0,8.333333333333334,8.333333333333334e-06,9.72,10.0,15.0,5.0,4.23,0.3333333333333333,0.28200000000000003,15775,32200,1.0,70000,2022-04-24 00:00:00.000,2022-08-01 00:00:00.000,#SiklusTebar,2022-05-05 15:12:07.000,2022-08-25 06:12:21.000,600.0,0.0,1.25,115.0,55.0,2023-04-09 17:02:10.000,Free,2022-05-05 15:12:07.000,3.0,net,PT. Central Proteinaprima Tbk,A1,30.0,20.0,1.0,680400.0,700000.0
265,15775.0,2022-07-07,1200.0,10.833333333333334,1.0833333333333334e-05,13.0,13.0,12.0,3.0,3.2799999999999994,0.25,0.27333333333333326,15775,32200,1.0,70000,2022-04-24 00:00:00.000,2022-08-01 00:00:00.000,#SiklusTebar,2022-05-05 15:12:07.000,2022-08-25 06:12:21.000,600.0,0.0,1.25,115.0,55.0,2023-04-09 17:02:10.000,Free,2022-05-05 15:12:07.000,3.0,net,PT. Central Proteinaprima Tbk,A1,30.0,20.0,1.0,910000.0,910000.0
266,15775.0,2022-07-14,1200.0,12.5,1.2499999999999999e-05,14.96,15.0,7.0,2.0,1.9600000000000009,0.2857142857142857,0.28000000000000014,15775,32200,1.0,70000,2022-04-24 00:00:00.000,2022-08-01 00:00:00.000,#SiklusTebar,2022-05-05 15:12:07.000,2022-08-25 06:12:21.000,600.0,0.0,1.25,115.0,55.0,2023-04-09 17:02:10.000,Free,2022-05-05 15:12:07.000,3.0,net,PT. Central Proteinaprima Tbk,A1,30.0,20.0,1.0,1047200.0000000001,1050000.0
267,15775.0,2022-07-28,1200.0,16.666666666666668,1.6666666666666667e-05,19.68,20.0,14.0,5.0,4.719999999999999,0.35714285714285715,0.3371428571428571,15775,32200,1.0,70000,2022-04-24 00:00:00.000,2022-08-01 00:00:00.000,#SiklusTebar,2022-05-05 15:12:07.000,2022-08-25 06:12:21.000,600.0,0.0,1.25,115.0,55.0,2023-04-09 17:02:10.000,Free,2022-05-05 15:12:07.000,3.0,net,PT. Central Proteinaprima Tbk,A1,30.0,20.0,1.0,1377600.0,1400000.0
268,16138.0,2022-06-23,27.0,185.18518518518516,0.00018518518518518518,4.7,5.0,0.0,0.0,0.0,0.0,0.0,16138,32734,1.0,10000,2022-05-19 00:00:00.000,2022-06-23 00:00:00.000,#SiklusTebar,2022-05-21 03:03:43.000,2022-08-25 03:55:04.000,960.0,1.0,1.25,55.0,45.0,2024-04-12 17:02:22.000,Free,2022-05-21 03:03:43.000,1013.0,gross,Benur TOP,SUROTO SUKSES 1,48.0,20.0,1.5,47000.0,50000.0
269,18743.0,2022-09-24,788.72,3.803631199918856,3.803631199918856e-06,3.42,3.0,0.0,0.0,0.0,0.0,0.0,18743,36098,1.0,492936,2022-08-15 00:00:00.000,2022-11-18 00:00:00.000,#SiklusBDDimas,2022-10-06 12:16:47.000,2022-11-25 00:09:06.000,3249.0,1.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2022-10-06 12:16:47.000,1000.0,actual,AGAPE Hatchery,B4,57.0,57.0,1.2,1685841.1199999999,1478808.0
270,18743.0,2022-10-01,788.72,7.607262399837712,7.607262399837712e-06,6.07,6.0,7.0,3.0,2.6500000000000004,0.42857142857142855,0.3785714285714286,18743,36098,1.0,492936,2022-08-15 00:00:00.000,2022-11-18 00:00:00.000,#SiklusBDDimas,2022-10-06 12:16:47.000,2022-11-25 00:09:06.000,3249.0,1.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2022-10-06 12:16:47.000,1000.0,actual,AGAPE Hatchery,B4,57.0,57.0,1.2,2992121.52,2957616.0
271,18743.0,2022-10-08,788.72,10.143016533116949,1.0143016533116948e-05,8.0,8.0,7.0,2.0,1.9299999999999997,0.2857142857142857,0.2757142857142857,18743,36098,1.0,492936,2022-08-15 00:00:00.000,2022-11-18 00:00:00.000,#SiklusBDDimas,2022-10-06 12:16:47.000,2022-11-25 00:09:06.000,3249.0,1.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2022-10-06 12:16:47.000,1000.0,actual,AGAPE Hatchery,B4,57.0,57.0,1.2,3943488.0,3943488.0
272,18743.0,2022-10-15,788.72,12.678770666396185,1.2678770666396186e-05,10.38,10.0,7.0,2.0,2.380000000000001,0.2857142857142857,0.34000000000000014,18743,36098,1.0,492936,2022-08-15 00:00:00.000,2022-11-18 00:00:00.000,#SiklusBDDimas,2022-10-06 12:16:47.000,2022-11-25 00:09:06.000,3249.0,1.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2022-10-06 12:16:47.000,1000.0,actual,AGAPE Hatchery,B4,57.0,57.0,1.2,5116675.680000001,4929360.0
273,18743.0,2022-10-21,788.72,15.214524799675424,1.5214524799675424e-05,12.21,12.0,6.0,2.0,1.83,0.3333333333333333,0.305,18743,36098,1.0,492936,2022-08-15 00:00:00.000,2022-11-18 00:00:00.000,#SiklusBDDimas,2022-10-06 12:16:47.000,2022-11-25 00:09:06.000,3249.0,1.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2022-10-06 12:16:47.000,1000.0,actual,AGAPE Hatchery,B4,57.0,57.0,1.2,6018748.5600000005,5915232.0
274,18743.0,2022-10-28,788.72,17.75027893295466,1.775027893295466e-05,14.43,14.0,7.0,2.0,2.219999999999999,0.2857142857142857,0.317142857142857,18743,36098,1.0,492936,2022-08-15 00:00:00.000,2022-11-18 00:00:00.000,#SiklusBDDimas,2022-10-06 12:16:47.000,2022-11-25 00:09:06.000,3249.0,1.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2022-10-06 12:16:47.000,1000.0,actual,AGAPE Hatchery,B4,57.0,57.0,1.2,7113066.4799999995,6901104.0
275,20982.0,2023-02-28,231.5,51.83585313174946,5.1835853131749464e-05,12.33,12.0,0.0,0.0,0.0,0.0,0.0,20982,38739,1.0,208898,2022-12-13 00:00:00.000,2023-05-02 00:00:00.000,#SupplySurumana,2023-02-23 01:56:00.000,2023-05-09 00:09:30.000,2160.0,0.0,1.25,140.0,55.0,2024-04-12 17:02:22.000,Free,2023-02-23 01:56:00.000,3.0,net,PT. Central Proteinaprima Tbk,B3,60.0,36.0,2.0,2575712.34,2506776.0
276,20982.0,2023-03-07,231.5,60.47516198704104,6.0475161987041036e-05,13.53,14.0,7.0,2.0,1.1999999999999993,0.2857142857142857,0.17142857142857132,20982,38739,1.0,208898,2022-12-13 00:00:00.000,2023-05-02 00:00:00.000,#SupplySurumana,2023-02-23 01:56:00.000,2023-05-09 00:09:30.000,2160.0,0.0,1.25,140.0,55.0,2024-04-12 17:02:22.000,Free,2023-02-23 01:56:00.000,3.0,net,PT. Central Proteinaprima Tbk,B3,60.0,36.0,2.0,2826389.94,2924572.0
277,20982.0,2023-03-21,231.5,73.43412526997841,7.34341252699784e-05,16.6,17.0,14.0,3.0,3.070000000000002,0.21428571428571427,0.21928571428571444,20982,38739,1.0,208898,2022-12-13 00:00:00.000,2023-05-02 00:00:00.000,#SupplySurumana,2023-02-23 01:56:00.000,2023-05-09 00:09:30.000,2160.0,0.0,1.25,140.0,55.0,2024-04-12 17:02:22.000,Free,2023-02-23 01:56:00.000,3.0,net,PT. Central Proteinaprima Tbk,B3,60.0,36.0,2.0,3467706.8000000003,3551266.0
278,20982.0,2023-02-28,214.3,55.99626691553896,5.5996266915538964e-05,12.33,12.0,-21.0,-5.0,-4.270000000000001,0.23809523809523808,0.2033333333333334,20982,38739,1.0,208898,2022-12-13 00:00:00.000,2023-05-02 00:00:00.000,#SupplySurumana,2023-02-23 01:56:00.000,2023-05-09 00:09:30.000,2160.0,0.0,1.25,140.0,55.0,2024-04-12 17:02:22.000,Free,2023-02-23 01:56:00.000,3.0,net,PT. Central Proteinaprima Tbk,B3,60.0,36.0,2.0,2575712.34,2506776.0
279,20982.0,2023-03-07,214.3,65.32897806812879,6.532897806812879e-05,13.53,14.0,7.0,2.0,1.1999999999999993,0.2857142857142857,0.17142857142857132,20982,38739,1.0,208898,2022-12-13 00:00:00.000,2023-05-02 00:00:00.000,#SupplySurumana,2023-02-23 01:56:00.000,2023-05-09 00:09:30.000,2160.0,0.0,1.25,140.0,55.0,2024-04-12 17:02:22.000,Free,2023-02-23 01:56:00.000,3.0,net,PT. Central Proteinaprima Tbk,B3,60.0,36.0,2.0,2826389.94,2924572.0
280,20982.0,2023-03-21,214.3,79.32804479701352,7.932804479701353e-05,16.6,17.0,14.0,3.0,3.070000000000002,0.21428571428571427,0.21928571428571444,20982,38739,1.0,208898,2022-12-13 00:00:00.000,2023-05-02 00:00:00.000,#SupplySurumana,2023-02-23 01:56:00.000,2023-05-09 00:09:30.000,2160.0,0.0,1.25,140.0,55.0,2024-04-12 17:02:22.000,Free,2023-02-23 01:56:00.000,3.0,net,PT. Central Proteinaprima Tbk,B3,60.0,36.0,2.0,3467706.8000000003,3551266.0
281,20982.0,2023-02-28,338.56,35.44423440453686,3.5444234404536866e-05,12.33,12.0,-21.0,-5.0,-4.270000000000001,0.23809523809523808,0.2033333333333334,20982,38739,1.0,208898,2022-12-13 00:00:00.000,2023-05-02 00:00:00.000,#SupplySurumana,2023-02-23 01:56:00.000,2023-05-09 00:09:30.000,2160.0,0.0,1.25,140.0,55.0,2024-04-12 17:02:22.000,Free,2023-02-23 01:56:00.000,3.0,net,PT. Central Proteinaprima Tbk,B3,60.0,36.0,2.0,2575712.34,2506776.0
282,20982.0,2023-03-07,338.56,41.351606805293,4.135160680529301e-05,13.53,14.0,7.0,2.0,1.1999999999999993,0.2857142857142857,0.17142857142857132,20982,38739,1.0,208898,2022-12-13 00:00:00.000,2023-05-02 00:00:00.000,#SupplySurumana,2023-02-23 01:56:00.000,2023-05-09 00:09:30.000,2160.0,0.0,1.25,140.0,55.0,2024-04-12 17:02:22.000,Free,2023-02-23 01:56:00.000,3.0,net,PT. Central Proteinaprima Tbk,B3,60.0,36.0,2.0,2826389.94,2924572.0
283,20982.0,2023-03-21,338.56,50.21266540642722,5.0212665406427224e-05,16.6,17.0,14.0,3.0,3.070000000000002,0.21428571428571427,0.21928571428571444,20982,38739,1.0,208898,2022-12-13 00:00:00.000,2023-05-02 00:00:00.000,#SupplySurumana,2023-02-23 01:56:00.000,2023-05-09 00:09:30.000,2160.0,0.0,1.25,140.0,55.0,2024-04-12 17:02:22.000,Free,2023-02-23 01:56:00.000,3.0,net,PT. Central Proteinaprima Tbk,B3,60.0,36.0,2.0,3467706.8000000003,3551266.0
284,20982.0,2023-02-28,1789.9,6.704285155595284,6.7042851555952845e-06,12.33,12.0,-21.0,-5.0,-4.270000000000001,0.23809523809523808,0.2033333333333334,20982,38739,1.0,208898,2022-12-13 00:00:00.000,2023-05-02 00:00:00.000,#SupplySurumana,2023-02-23 01:56:00.000,2023-05-09 00:09:30.000,2160.0,0.0,1.25,140.0,55.0,2024-04-12 17:02:22.000,Free,2023-02-23 01:56:00.000,3.0,net,PT. Central Proteinaprima Tbk,B3,60.0,36.0,2.0,2575712.34,2506776.0
285,20982.0,2023-03-07,1789.9,7.821666014861166,7.821666014861165e-06,13.53,14.0,7.0,2.0,1.1999999999999993,0.2857142857142857,0.17142857142857132,20982,38739,1.0,208898,2022-12-13 00:00:00.000,2023-05-02 00:00:00.000,#SupplySurumana,2023-02-23 01:56:00.000,2023-05-09 00:09:30.000,2160.0,0.0,1.25,140.0,55.0,2024-04-12 17:02:22.000,Free,2023-02-23 01:56:00.000,3.0,net,PT. Central Proteinaprima Tbk,B3,60.0,36.0,2.0,2826389.94,2924572.0
286,20982.0,2023-03-21,1789.9,9.497737303759987,9.497737303759986e-06,16.6,17.0,14.0,3.0,3.070000000000002,0.21428571428571427,0.21928571428571444,20982,38739,1.0,208898,2022-12-13 00:00:00.000,2023-05-02 00:00:00.000,#SupplySurumana,2023-02-23 01:56:00.000,2023-05-09 00:09:30.000,2160.0,0.0,1.25,140.0,55.0,2024-04-12 17:02:22.000,Free,2023-02-23 01:56:00.000,3.0,net,PT. Central Proteinaprima Tbk,B3,60.0,36.0,2.0,3467706.8000000003,3551266.0
287,22124.0,2023-06-10,257.5,15.533980582524272,1.5533980582524273e-05,4.49,4.0,0.0,0.0,0.0,0.0,0.0,22124,33270,1.0,120000,2023-04-30 00:00:00.000,2023-08-08 00:00:00.000,#TBR02,2023-05-01 04:37:51.000,2023-08-09 04:12:07.000,1000.0,0.0,1.25,100.0,35.0,2024-04-12 17:02:22.000,Free,2023-05-01 04:37:51.000,26.0,net,PT. Suri Tani Pemuka Unit Hatchery Indramayu,Barokah 1,40.0,25.0,1.0,538800.0,480000.0
288,22124.0,2023-06-17,257.5,23.300970873786408,2.330097087378641e-05,5.7,6.0,7.0,2.0,1.21,0.2857142857142857,0.17285714285714285,22124,33270,1.0,120000,2023-04-30 00:00:00.000,2023-08-08 00:00:00.000,#TBR02,2023-05-01 04:37:51.000,2023-08-09 04:12:07.000,1000.0,0.0,1.25,100.0,35.0,2024-04-12 17:02:22.000,Free,2023-05-01 04:37:51.000,26.0,net,PT. Suri Tani Pemuka Unit Hatchery Indramayu,Barokah 1,40.0,25.0,1.0,684000.0,720000.0
289,22124.0,2023-06-24,257.5,31.067961165048544,3.1067961165048545e-05,8.0,8.0,7.0,2.0,2.3,0.2857142857142857,0.32857142857142857,22124,33270,1.0,120000,2023-04-30 00:00:00.000,2023-08-08 00:00:00.000,#TBR02,2023-05-01 04:37:51.000,2023-08-09 04:12:07.000,1000.0,0.0,1.25,100.0,35.0,2024-04-12 17:02:22.000,Free,2023-05-01 04:37:51.000,26.0,net,PT. Suri Tani Pemuka Unit Hatchery Indramayu,Barokah 1,40.0,25.0,1.0,960000.0,960000.0
290,22124.0,2023-07-01,257.5,38.83495145631068,3.883495145631068e-05,9.57,10.0,7.0,2.0,1.5700000000000003,0.2857142857142857,0.22428571428571434,22124,33270,1.0,120000,2023-04-30 00:00:00.000,2023-08-08 00:00:00.000,#TBR02,2023-05-01 04:37:51.000,2023-08-09 04:12:07.000,1000.0,0.0,1.25,100.0,35.0,2024-04-12 17:02:22.000,Free,2023-05-01 04:37:51.000,26.0,net,PT. Suri Tani Pemuka Unit Hatchery Indramayu,Barokah 1,40.0,25.0,1.0,1148400.0,1200000.0
291,22124.0,2023-07-01,257.5,38.83495145631068,3.883495145631068e-05,9.6,10.0,0.0,0.0,0.02999999999999936,0.0,inf,22124,33270,1.0,120000,2023-04-30 00:00:00.000,2023-08-08 00:00:00.000,#TBR02,2023-05-01 04:37:51.000,2023-08-09 04:12:07.000,1000.0,0.0,1.25,100.0,35.0,2024-04-12 17:02:22.000,Free,2023-05-01 04:37:51.000,26.0,net,PT. Suri Tani Pemuka Unit Hatchery Indramayu,Barokah 1,40.0,25.0,1.0,1152000.0,1200000.0
292,22124.0,2023-07-08,257.5,46.601941747572816,4.660194174757282e-05,12.19,12.0,7.0,2.0,2.59,0.2857142857142857,0.37,22124,33270,1.0,120000,2023-04-30 00:00:00.000,2023-08-08 00:00:00.000,#TBR02,2023-05-01 04:37:51.000,2023-08-09 04:12:07.000,1000.0,0.0,1.25,100.0,35.0,2024-04-12 17:02:22.000,Free,2023-05-01 04:37:51.000,26.0,net,PT. Suri Tani Pemuka Unit Hatchery Indramayu,Barokah 1,40.0,25.0,1.0,1462800.0,1440000.0
293,22124.0,2023-07-12,257.5,54.36893203883495,5.436893203883495e-05,13.8,14.0,4.0,2.0,1.6100000000000012,0.5,0.4025000000000003,22124,33270,1.0,120000,2023-04-30 00:00:00.000,2023-08-08 00:00:00.000,#TBR02,2023-05-01 04:37:51.000,2023-08-09 04:12:07.000,1000.0,0.0,1.25,100.0,35.0,2024-04-12 17:02:22.000,Free,2023-05-01 04:37:51.000,26.0,net,PT. Suri Tani Pemuka Unit Hatchery Indramayu,Barokah 1,40.0,25.0,1.0,1656000.0,1680000.0
294,22124.0,2023-07-18,257.5,58.25242718446602,5.8252427184466014e-05,15.41,15.0,6.0,1.0,1.6099999999999994,0.16666666666666666,0.26833333333333326,22124,33270,1.0,120000,2023-04-30 00:00:00.000,2023-08-08 00:00:00.000,#TBR02,2023-05-01 04:37:51.000,2023-08-09 04:12:07.000,1000.0,0.0,1.25,100.0,35.0,2024-04-12 17:02:22.000,Free,2023-05-01 04:37:51.000,26.0,net,PT. Suri Tani Pemuka Unit Hatchery Indramayu,Barokah 1,40.0,25.0,1.0,1849200.0,1800000.0
295,22124.0,2023-07-21,257.5,66.01941747572816,6.601941747572816e-05,16.72,17.0,3.0,2.0,1.3099999999999987,0.6666666666666666,0.43666666666666626,22124,33270,1.0,120000,2023-04-30 00:00:00.000,2023-08-08 00:00:00.000,#TBR02,2023-05-01 04:37:51.000,2023-08-09 04:12:07.000,1000.0,0.0,1.25,100.0,35.0,2024-04-12 17:02:22.000,Free,2023-05-01 04:37:51.000,26.0,net,PT. Suri Tani Pemuka Unit Hatchery Indramayu,Barokah 1,40.0,25.0,1.0,2006399.9999999998,2040000.0
