,cycle_id,ekor,total_seed,total_seed_type,sr%
919,20614,0,240.0,0,0.0
920,14579,1,320.0,1,0.0003125
921,14579,9,320.0,1,0.0028125
922,27584,2,100.0,0,0.002
923,27584,6,100.0,0,0.006
924,27584,7,100.0,0,0.006999999999999999
925,27584,32,100.0,0,0.032
926,16135,0,10.0,gross,0.0
927,15869,2,175.0,gross,0.001142857142857143
928,15869,1,175.0,gross,0.0005714285714285715
929,24778,1,236.664,1,0.00042253997228137785
930,24778,0,236.664,1,0.0
931,24778,5,236.664,1,0.0021126998614068894
932,24778,5,236.664,1,0.0021126998614068894
933,24778,1,236.664,1,0.00042253997228137785
934,24778,2,236.664,1,0.0008450799445627557
935,24778,7,236.664,1,0.0029577798059696445
936,17033,1,94.9,0,0.001053740779768177
937,17033,2,94.9,0,0.002107481559536354
938,17033,16,94.9,0,0.01685985247629083
939,19483,6,200.0,0,0.003
940,19483,0,200.0,0,0.0
941,19483,12,200.0,0,0.006
942,19483,0,200.0,0,0.0
943,19483,22,200.0,0,0.011000000000000001
944,19483,0,200.0,0,0.0
945,19483,0,200.0,0,0.0
946,23737,19,295.4,1,0.006431956668923493
947,23737,0,295.4,1,0.0
948,23737,44,295.4,1,0.014895057549085985
949,23737,3,295.4,1,0.001015572105619499
950,18606,3,265.95,1,0.0011280315848843767
951,18606,0,265.95,1,0.0
952,18606,7,265.95,1,0.0026320736980635457
953,18606,0,265.95,1,0.0
954,18606,18,265.95,1,0.006768189509306261
955,18606,0,265.95,1,0.0
956,22174,1,50.0,gross,0.002
957,22174,6,50.0,gross,0.012
958,22174,1,50.0,gross,0.002
959,20980,5,254.448,0,0.0019650380431365153
960,20980,7,254.448,0,0.0027510532603911213
961,20980,9,254.448,0,0.003537068477645727
962,20980,49,254.448,0,0.01925737282273785
963,27003,0,160.0,0,0.0
964,24772,2,226.284,1,0.0008838450796344417
965,24772,2,226.284,1,0.0008838450796344417
966,24772,0,226.284,1,0.0
967,24772,3,226.284,1,0.0013257676194516625
968,24772,2,226.284,1,0.0008838450796344417
969,24772,6,226.284,1,0.002651535238903325
970,24772,6,226.284,1,0.002651535238903325
971,27148,0,105.0,1,0.0
972,27148,2,105.0,1,0.0019047619047619045
973,26059,4,134.551,0,0.0029728504433263222
974,26059,20,134.551,0,0.014864252216631612
975,26059,0,134.551,0,0.0
976,26059,4,134.551,0,0.0029728504433263222
977,26059,20,134.551,0,0.014864252216631612
978,26059,0,134.551,0,0.0
979,18325,2,125.0,0,0.0015999999999999999
980,20992,5,370.76,0,0.0013485812924803108
981,20992,6,370.76,0,0.001618297550976373
982,20992,6,370.76,0,0.001618297550976373
983,20992,15,370.76,0,0.004045743877440932
984,20989,12,305.76,0,0.003924646781789639
985,27152,4,112.5,1,0.0035555555555555553
986,27152,0,112.5,1,0.0
987,27455,3,90.0,0,0.0033333333333333335
988,27455,0,90.0,0,0.0
989,27455,3,90.0,0,0.0033333333333333335
990,27455,5,90.0,0,0.005555555555555556
991,27959,4,100.0,0,0.004
992,27959,4,100.0,0,0.004
993,18132,0,112.56,1,0.0
994,18132,0,112.56,1,0.0
995,24573,0,94.272,0,0.0
996,24573,0,94.272,0,0.0
997,24573,0,94.272,0,0.0
998,18613,2,212.76,1,0.0009400263207369805
999,18613,0,212.76,1,0.0
1000,18613,0,212.76,1,0.0
1001,22267,3,176.784,0,0.0016969861525929948
1002,22267,5,176.784,0,0.002828310254321658
1003,22267,22,176.784,0,0.012444565119015295
1004,21716,2,110.0,gross,0.0018181818181818182
1005,21716,2,110.0,gross,0.0018181818181818182
1006,21716,4,110.0,gross,0.0036363636363636364
1007,21716,26,110.0,gross,0.023636363636363636
1008,27381,0,50.0,0,0.0
1009,27381,0,50.0,0,0.0
1010,25547,0,45.6,0,0.0
1011,21834,3,80.0,1,0.00375
1012,15774,1,150.0,0,0.0006666666666666666
1013,15774,3,150.0,0,0.002
1014,15774,34,150.0,0,0.022666666666666665
1015,25578,0,35.5,0,0.0
1016,22133,2,180.0,0,0.0011111111111111111
1017,22133,4,180.0,0,0.0022222222222222222
1018,22133,5,180.0,0,0.002777777777777778
1019,22133,36,180.0,0,0.02
1020,23120,5,199.708,0,0.0025036553367917156
1021,23120,40,199.708,0,0.020029242694333725
1022,16880,1,130.0,0,0.0007692307692307692
1023,15758,3,100.0,gross,0.003
1024,15758,2,100.0,gross,0.002
1025,15758,4,100.0,gross,0.004
1026,16089,0,20.0,gross,0.0
1027,18492,0,20.0,gross,0.0
1028,18541,0,22.8,gross,0.0
1029,17687,0,150.0,0,0.0
1030,16776,0,208.0,gross,0.0
1031,16776,1,208.0,gross,0.0004807692307692308
1032,19492,0,60.0,1,0.0
1033,27512,2,150.0,0,0.0013333333333333333
1034,27512,20,150.0,0,0.013333333333333334
1035,18515,0,15.0,0,0.0
1036,16325,0,87.0,1,0.0
1037,16325,1,87.0,1,0.0011494252873563218
1038,15775,1,70.0,0,0.0014285714285714286
1039,15775,2,70.0,0,0.002857142857142857
1040,15775,25,70.0,0,0.03571428571428571
1041,22134,2,150.0,0,0.0013333333333333333
1042,22134,3,150.0,0,0.002
1043,22134,5,150.0,0,0.0033333333333333335
1044,22134,40,150.0,0,0.02666666666666667
1045,17306,450,150.0,0,0.3
1046,17306,9,150.0,0,0.006
1047,18610,3,212.76,1,0.0014100394811054709
1048,18610,0,212.76,1,0.0
1049,18610,8,212.76,1,0.003760105282947922
1050,18610,0,212.76,1,0.0
1051,18610,9,212.76,1,0.004230118443316413
1052,18610,0,212.76,1,0.0
1053,18610,0,212.76,1,0.0
1054,18610,0,212.76,1,0.0
1055,28792,3,50.0,0,0.006
1056,16469,0,220.0,gross,0.0
1057,16469,1,220.0,gross,0.00045454545454545455
1058,18741,9,451.95,1,0.0019913707268503153
1059,16958,4,380.0,gross,0.0010526315789473684
1060,16958,5,380.0,gross,0.0013157894736842105
1061,16958,3,380.0,gross,0.0007894736842105263
1062,16958,1,380.0,gross,0.0002631578947368421
1063,27559,5,150.0,0,0.0033333333333333335
1064,27559,6,150.0,0,0.004
1065,27559,25,150.0,0,0.016666666666666666
1066,27978,0,30.0,0,0.0
1067,19239,3,210.0,0,0.0014285714285714286
1068,19239,0,210.0,0,0.0
1069,19239,12,210.0,0,0.005714285714285714
1070,19239,1,210.0,0,0.00047619047619047614
1071,19239,0,210.0,0,0.0
1072,18029,2,125.0,0,0.0015999999999999999
1073,18029,7,125.0,0,0.0056
1074,18029,12,125.0,0,0.009600000000000001
1075,18029,24,125.0,0,0.019200000000000002
1076,26057,5,149.502,0,0.0033444368637208866
1077,26057,6,149.502,0,0.004013324236465064
1078,26057,12,149.502,0,0.008026648472930128
1079,26057,6,149.502,0,0.004013324236465064
1080,26057,20,149.502,0,0.013377747454883546
1081,26057,16,149.502,0,0.010702197963906836
1082,26057,22,149.502,0,0.014715522200371901
1083,26057,17,149.502,0,0.011371085336651014
1084,26057,13,149.502,0,0.008695535845674306
1085,26057,20,149.502,0,0.013377747454883546
1086,26057,26,149.502,0,0.01739107169134861
1087,26057,5,149.502,0,0.0033444368637208866
1088,26057,6,149.502,0,0.004013324236465064
1089,26057,12,149.502,0,0.008026648472930128
1090,26057,6,149.502,0,0.004013324236465064
1091,26057,20,149.502,0,0.013377747454883546
1092,26057,16,149.502,0,0.010702197963906836
1093,26057,22,149.502,0,0.014715522200371901
1094,26057,17,149.502,0,0.011371085336651014
1095,26057,13,149.502,0,0.008695535845674306
1096,26057,20,149.502,0,0.013377747454883546
1097,26057,26,149.502,0,0.01739107169134861
1098,19064,4,281.6,1,0.0014204545454545455
1099,19064,0,281.6,1,0.0
1100,19064,1,281.6,1,0.0003551136363636364
1101,19064,1,281.6,1,0.0003551136363636364
1102,19064,3,281.6,1,0.0010653409090909092
1103,19064,8,281.6,1,0.002840909090909091
1104,19064,4,281.6,1,0.0014204545454545455
1105,19064,2,281.6,1,0.0007102272727272727
1106,27384,2,75.0,0,0.0026666666666666666
1107,24205,4,278.278,0,0.0014374115093539555
1108,24205,0,278.278,0,0.0
1109,24205,0,278.278,0,0.0
1110,24771,2,226.284,1,0.0008838450796344417
1111,24771,2,226.284,1,0.0008838450796344417
1112,24771,6,226.284,1,0.002651535238903325
1113,24771,8,226.284,1,0.0035353803185377668
1114,24771,0,226.284,1,0.0
1115,27552,2,100.0,0,0.002
1116,27552,5,100.0,0,0.005
1117,27552,0,100.0,0,0.0
1118,15868,1,150.0,gross,0.0006666666666666666
1119,15868,1,150.0,gross,0.0006666666666666666
1120,15868,0,150.0,gross,0.0
